"GeneID","GO_Terms","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000011381","GO:0046872;GO:0005737;GO:0003779;GO:0007010;GO:0110165;GO:0048513",-0.363210161,-0.487840771,-0.50541443,-0.145591074,-0.611037506,-0.533971465,-0.609131866,-0.51853545,-0.621887311,-0.624918443,-0.524173464,-0.47358063,-0.236990632,-0.611635791,-0.607347555,-0.463950871,-0.599876317,-0.605613584,-0.472958905,-0.504746101,-0.483658322,-0.46314788,-0.612987593,-0.408757664,-0.598890779,-0.60685296,-0.480232,-0.603973869,-0.601799643,-0.600808146,-0.490743219,-0.609198789,-0.520475041,-0.513547243,-0.621749236,-0.453404001,-0.383446666,-0.514478888,-0.506138197,-0.521114093,-0.494759961,-0.603383203,-0.603217313,-0.609538754,-0.606377259,0.795860094,NA,0.322665618,NA,0.455009512,1,"ablim3"
"ENSAPEG00000012097","GO:0003779;GO:0007009",5.096532582,4.855434799,5.604297089,5.03799561,5.110715624,4.939857844,5.280419155,5.28655949,5.324242902,5.300201021,5.16923881,4.876430347,5.147690538,5.001374572,5.200667505,4.991827655,4.722301626,5.183790406,5.210287512,5.005191034,4.725386732,5.245324945,4.925795549,5.16460494,5.333650476,5.278712042,4.918652827,4.903641259,5.121290156,5.081715107,5.102885475,4.963269431,4.915369252,5.079796412,5.054155946,4.857453327,5.054950162,5.239809267,5.367661212,5.033203567,5.06784143,4.976336671,5.123334536,5.375291018,4.863050109,0.878019413,0.985080518,0.216843661,0.600696223,0.264045929,1,"mtss1la"
"ENSAPEG00000012148","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0003094;GO:0032835;GO:0005515;GO:0048731",4.410886915,4.955633963,4.754030714,4.888744404,4.696176891,4.734421377,4.634495509,4.716160959,4.601338171,4.256444049,4.621756184,5.158180937,4.676820621,4.5278065,4.846051939,4.185964688,4.252032114,4.589846735,4.659521361,4.833512322,4.296124609,4.702693336,4.663767646,4.895734103,4.737774238,4.882626459,5.121166036,4.652161005,4.615533054,4.631883673,4.852690198,4.895282348,4.413387371,4.685842706,4.88617477,4.572148447,5.002524137,4.726841358,4.956566379,4.465725612,4.377553211,4.551858539,4.918703664,4.561357194,4.541321239,0.755406347,0.965069612,0.876431681,0.97037797,0.869058292,1,"MYO1E"
"ENSAPEG00000012214","GO:0045296;GO:0016020;GO:0005737;GO:0005856;GO:0005198;GO:0005886;GO:0007155;GO:0051015;GO:0015629;GO:0001894;GO:0005902;GO:0005938;GO:0016342;GO:0005912;GO:0110165;GO:0070161",7.734203709,7.874712276,7.854529016,7.533923402,7.776683855,7.613964075,7.71519229,7.492047243,7.50695326,7.458911859,7.574220237,8.058741325,7.753514472,7.877599349,7.473323375,7.770361481,7.845554373,7.725205698,7.774937961,7.746799335,7.687814438,7.679365232,7.808081339,7.810745113,7.745440339,7.870927047,7.265539227,7.892961169,7.663947656,8.070016119,7.6746417,7.889067564,7.494061004,7.551471225,7.588094277,7.481456432,7.675815005,7.752678165,7.674682836,7.517198915,7.666813424,7.599926686,8.011679571,7.550967403,8.015563225,0.28635555,0.796174021,0.312394275,0.696056806,0.943506632,1,"ctnna1"
"ENSAPEG00000012260","GO:0003779;GO:0005886;GO:0007010",5.777613342,5.723657288,5.865112743,6.225583619,6.071492281,5.735788073,5.960421156,6.26581269,6.515748811,6.669281662,6.237161633,5.750803638,5.860544846,6.15291605,6.45054574,6.281345044,6.309379667,6.430967935,6.095976413,5.748001234,6.33989033,6.796388142,6.457048326,6.546661413,6.629580019,6.298697159,6.133930821,6.357536182,6.874185109,6.217329655,5.658090981,5.380343729,6.506749697,6.239237381,6.064842688,5.665343207,6.006731279,6.32412722,6.24086537,6.184446319,6.253193217,5.581762112,6.360566038,6.316321442,5.948051067,0.012633784,0.233017646,0.024091906,0.214939757,0.783793773,1,"cap2"
"ENSAPEG00000012340","GO:0007165;GO:0005576;GO:0008083;GO:0030971;GO:0030116;GO:0048731",2.146409411,2.364036433,2.422663465,2.156404284,2.103301028,2.231683606,2.116186708,2.165692846,2.496961051,2.011815579,2.073592472,2.167435565,2.356002517,2.47727628,2.449282819,2.29528293,2.18008993,2.312112361,2.169561181,2.292067732,2.040782072,2.20336471,2.173311111,2.196520277,2.187034987,2.30192363,2.144811552,2.405508151,2.343780902,2.352096155,2.491765819,2.282766863,2.29095349,2.321584415,2.318873149,2.133343106,2.340078472,2.181491272,2.286198684,2.288135567,2.405547425,2.330572401,2.246839363,2.356658774,2.305828622,0.387635804,0.853811409,0.883003634,0.972654859,0.444193931,1,"gdnfa"
"ENSAPEG00000012418","GO:0003779;GO:0015629;GO:0030042",8.431141961,8.365879551,8.521743617,8.505924781,8.514827859,8.441564944,8.47839252,8.791620024,8.922488769,8.717743596,8.734813699,8.195054934,8.612724155,8.507562595,8.638011327,8.546759929,8.610483595,8.699972175,8.626918496,8.623578007,8.309473831,8.710933042,8.829689155,8.840470479,8.722394081,8.562675261,8.449570361,8.602359621,8.896129609,8.5168509,8.250156809,8.287173152,8.772579361,8.599425144,8.535577566,8.490374014,8.52781198,8.690749427,8.726748371,8.586100721,8.529905218,8.210642115,8.463719401,8.603661843,8.385077672,0.067260701,0.478767751,0.257201518,0.647787138,0.465915503,1,"cfl2"
"ENSAPEG00000012436","GO:0046872;GO:0005509;GO:0003779;GO:0051015;GO:0051017;GO:0005515",7.510079459,7.413093711,7.261391194,7.22930584,6.83196644,7.874067966,6.76065215,7.162222769,7.860947275,7.83250864,7.684162707,7.416548923,7.550798804,7.76009184,7.789362413,7.763275332,7.269969953,7.484700275,7.171600182,6.138237415,6.880772823,7.230784205,6.706543552,7.637921493,7.81644655,7.384585214,6.8327356,7.572719133,7.750646002,7.659673213,6.25932016,6.748918021,7.808699862,8.16701229,6.65361326,7.458089933,7.608765546,7.417153789,7.282122947,7.70003979,7.724683231,6.588526714,7.481512172,7.728173301,7.531901045,0.50063311,0.902796691,0.384536182,0.750860596,0.850622318,1,"pls1"
"ENSAPEG00000012501","GO:0016020;GO:0046872;GO:0000166;GO:0007165;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005096;GO:0035556;GO:0000146;GO:0007626;GO:0036269;GO:0048675;GO:0061564;GO:0005515;GO:0098529;GO:0048731;GO:0048468",3.759593611,3.982308812,3.43827521,3.929244357,3.863200292,3.499760789,4.09399006,3.800818361,3.712326678,3.892577406,3.68567311,3.853344634,3.923108348,3.81041213,3.724209275,3.810410475,3.653329214,3.694209714,3.634167893,3.820264312,3.784678237,3.978204088,3.599015259,3.352608565,3.892982823,3.923219377,3.807855644,3.769612816,3.851697144,4.101727192,4.1862411,3.844511214,3.74966694,3.588103909,3.584160239,3.822976969,3.941628859,3.791697416,3.636068823,3.49391709,3.803825505,4.018800285,3.610924265,3.745130437,3.737186764,0.898718427,0.987723669,0.779631056,0.939571429,0.670452732,1,"myo9ab"
"ENSAPEG00000012526","GO:0003779;GO:0007015;GO:0015629",3.487246764,3.915204985,3.70479435,3.744234494,3.693863835,3.557756973,3.952248524,3.780817634,4.11547859,3.975850895,4.097075571,3.97132198,3.891377294,3.685986212,3.323006441,3.579860623,4.091053961,3.766263912,3.387644614,3.709254825,4.295094064,4.095755184,4.192729003,4.083074038,4.314348324,4.028257777,4.138850699,4.268172785,3.45401305,3.720283588,3.424512853,3.816498175,3.56110995,3.736114902,3.731925592,3.779716637,3.688390781,3.954791937,3.505640306,3.905630392,3.728977511,3.627990712,3.688704265,3.858201265,3.703014805,0.00640348,0.169267993,0.085929492,0.404827809,0.283654609,1,"kptn"
"ENSAPEG00000012674","GO:0016020;GO:0005737;GO:0005856;GO:0003779;GO:0045202;GO:0019904;GO:0048471;GO:0043231;GO:0005515;GO:0043005",4.501608824,4.573388496,4.631274724,4.449379238,4.655387155,4.347345999,4.431027807,4.206047206,4.477345119,4.373215925,4.619113167,4.622791297,4.414679656,4.319446052,4.346556084,4.468389809,4.193242889,4.52288662,4.759177203,4.527493751,4.357559471,4.290686321,4.503434353,4.776884044,4.394544662,4.230903673,4.533772793,4.398734765,4.472872282,4.448745219,4.641669663,4.197126557,4.285683011,4.338706171,4.506736029,4.364449748,4.429384027,4.235855878,4.599007126,4.476623534,4.692976085,4.237311658,4.787561927,4.459731397,4.643419165,0.546820353,0.918359529,0.618786113,0.876678875,0.907536808,1,"pick1"
"ENSAPEG00000012755","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",5.685119587,6.255757104,6.035393498,5.917335441,5.878840995,5.977356865,5.97530045,5.721152188,5.851306424,5.647382783,5.932407099,6.079083704,5.683653969,5.739356129,5.786037007,5.915100019,6.10044458,5.819303841,5.883901522,5.956470322,5.726842183,5.903369879,5.885910567,5.900069368,5.951717849,5.975552698,5.966639489,5.738929959,5.541276935,5.931246286,5.984519053,6.058094765,5.661770199,5.473910657,5.85393316,5.628393024,5.855578923,5.87587172,5.809415579,5.800564641,5.945767662,5.75022334,6.164960747,5.72680386,6.114530925,0.398034749,0.860262773,0.765428472,0.933944151,0.56614098,1,"myo1eb"
"ENSAPEG00000012763","GO:0003779;GO:0051015",6.738558725,6.645743848,6.332791111,6.215946131,6.253919982,6.683500077,6.487346146,6.357063818,6.06972075,6.135011457,6.100041964,6.663416666,6.180070491,6.547325973,6.120870961,6.312729647,6.784519093,6.124029039,6.253778338,6.597048529,6.813457281,6.017854969,6.287982462,6.452773765,6.10594847,6.490465999,6.182758431,6.26040788,6.304170103,7.00585414,6.756509616,6.808584877,5.915120105,6.190940087,6.185073044,6.529618276,5.917288428,6.423452411,6.251406643,6.08624215,6.316891803,6.368247485,7.015576533,6.308210363,6.961938506,0.976623888,0.998381094,0.70503518,0.912145285,0.679310566,1,"capgb"
"ENSAPEG00000012780","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMP10"
"ENSAPEG00000012862","GO:0016020;GO:0005737;GO:0005856;GO:0015031;GO:0003779;GO:0005886;GO:0016192;GO:0045010;GO:0031410;GO:0030659;GO:0007015;GO:0051641;GO:0022607;GO:0051234",5.988356312,6.002020383,5.849125337,5.747408554,6.040502567,5.999115121,6.036474701,5.869615065,5.819158004,5.801193834,5.74124961,6.171586452,6.026068222,6.055515183,6.230684346,6.094650567,5.589087179,6.1204932,5.971073944,6.247355755,6.027779348,6.013838848,5.961336216,5.957009528,5.948836537,5.946382421,5.917977044,6.034668357,5.83474826,5.814693289,6.335467547,6.090249827,5.666809314,5.671365894,6.039074144,6.168855596,5.759746404,5.750460488,5.828167096,5.949892131,6.183102023,6.06202149,6.065349346,5.743174258,6.047617167,0.57297099,0.926142032,0.604458037,0.868966397,0.957464581,1,"spire1a"
"ENSAPEG00000012961","GO:0003779;GO:0016043;GO:0030036;GO:0031267",6.551864683,6.752692751,6.586829215,6.865534438,6.973903904,6.806255788,6.637610375,6.887689171,6.708562033,6.431084698,6.582275561,6.749225285,6.688505313,6.504269862,6.533879862,6.662597546,7.071608287,6.806962224,7.111978082,7.10634363,7.059593307,6.522555898,6.866210772,6.790179665,6.850574313,6.844874747,6.692039977,6.869164977,6.915348919,7.163281907,6.820400351,6.74229783,6.310131851,6.679892945,6.843673017,6.762026076,6.475083657,6.916805237,6.776690485,6.493868608,6.626989026,6.590698996,6.706523907,6.545809068,6.988553864,0.000997325,0.072733934,0.00096727,0.036211687,0.975026022,1,"DIAPH1"
"ENSAPEG00000013054","GO:0007165;GO:0004252;GO:0006508;GO:0008083;GO:0005615",3.778160649,3.92781182,4.120673949,3.905221752,4.106769554,4.358255487,4.01153368,4.087319925,4.052738439,3.938810976,3.980107411,3.978747253,4.35244926,4.136081329,4.080722075,4.047114664,4.103007503,3.766367294,4.126625929,3.939094558,3.753117279,4.052895097,3.617615859,4.327903838,3.735210914,4.422657217,4.116764168,4.173957337,4.439195045,4.089015854,3.953208101,4.053255995,3.973809899,3.51499906,4.213389839,4.125289065,4.281507049,4.476340572,3.96869807,3.744307496,3.96852828,3.481972218,3.483822981,4.242218362,3.515963305,0.354214497,0.83178067,0.877453889,0.97085681,0.420840387,1,"HGF"
"ENSAPEG00000013607","GO:0000139;GO:0003779;GO:0005769;GO:0005938;GO:0030425;GO:0030665;GO:0005515;GO:0001726;GO:0030027;GO:0043005;GO:0043204;GO:0014069;GO:0002102;GO:0043226",7.433632432,7.279084462,7.106266548,7.269588648,7.381665402,7.256736185,7.209751457,7.180849992,7.071213354,7.010562025,6.956135055,7.103204075,7.361891729,7.224138726,7.219222048,7.230427652,7.539808138,7.038457979,7.602100912,7.227835658,7.689713991,7.264728031,7.136990646,6.948144648,7.205982053,7.229599828,7.3319941,7.224851019,7.201240984,7.448402595,7.268416417,7.331718388,7.091269068,7.109718743,7.435901524,7.562533835,7.188648574,7.268383969,7.098986761,6.968253518,7.161736263,7.345147108,7.320943448,7.254799943,7.498139626,0.555683144,0.92039894,0.194315661,0.577056631,0.475458326,1,"dbnlb"
"ENSAPEG00000013999","GO:0007165;GO:0005576;GO:0008083",3.816918103,3.817831865,4.374717064,4.134425681,4.102604869,3.87581647,3.911436073,4.089160526,4.302176456,3.86358927,3.799420645,3.611662131,4.132750883,4.053224838,4.02951758,4.032401437,3.937274055,4.008409661,4.163003131,4.408550648,4.209174356,3.983416701,4.386992771,4.149044613,4.245978801,4.456303288,3.867901061,3.983566297,4.014581357,3.687900726,4.155776687,3.910512355,4.197101067,4.309288016,3.983721504,4.313842423,4.246642158,4.183591771,4.24837977,4.003539969,4.125821833,4.040560037,4.30204485,4.20310965,3.997491064,0.7841584,0.968370073,0.126445013,0.484410481,0.061456197,1,"bmp7b"
"ENSAPEG00000014365","GO:0005737;GO:0005856;GO:0003779;GO:0030036;GO:0051693;GO:0051016;GO:0008290;GO:0001755;GO:0014033;GO:0055001",8.570476042,8.770281694,9.122723619,9.347597526,9.351923953,9.24631076,8.71635029,9.144771211,9.257015857,9.166502296,9.398841673,8.921517674,9.051425699,8.698211878,8.982068754,9.068420663,9.12954002,9.108849658,9.186779971,9.428767253,9.55483213,8.759618289,9.259639094,9.473916612,9.511263913,9.459672748,8.676756245,9.040232067,9.121789163,8.881782391,8.992375504,9.164404433,9.392550973,9.266510681,9.29908423,9.06532756,8.941131972,9.366586005,9.2391739,9.141616197,9.242870156,8.578258473,8.965842981,8.850859514,8.865168372,0.45871926,0.887205216,0.178492677,0.557833502,0.549116343,1,"capzb"
"ENSAPEG00000014437","GO:0007165;GO:0005576;GO:0005179;GO:0008083;GO:1900193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inha"
"ENSAPEG00000014491","GO:0016020;GO:0005737;GO:0005856;GO:0005198;GO:0003779;GO:0005886;GO:0007155;GO:0051015;GO:0015629;GO:0005912;GO:0002102;GO:0070161",6.530607241,6.50660379,6.619013673,6.548471451,6.543881926,6.181757517,6.358110837,6.87810618,6.554096134,6.52594256,6.408758035,6.787529122,6.509798736,6.447832507,6.649063525,6.411710416,6.642594939,6.415420921,6.563560779,7.014645244,6.580936445,6.747643296,6.774170459,6.834083943,6.590941488,6.59765787,6.478359852,6.545727529,6.764950348,6.599445678,6.455819594,6.507322106,6.579918386,6.442977798,6.650506605,6.166918119,6.585170061,7.010950257,6.853205131,6.573554586,6.562196086,6.522242586,6.774652722,6.522009177,6.485165141,0.624083128,0.936642565,0.160010151,0.532745274,0.355026212,1,"vclb"
"ENSAPEG00000014536","GO:0005856;GO:0003779;GO:0005865",9.172359685,9.126512192,9.670915141,9.523175343,9.292914191,9.223857334,9.19156203,9.623337284,9.674963869,9.600341431,9.539937105,8.957652095,9.731400646,9.426669105,9.633590399,9.663817441,9.376681633,9.642467011,9.76169272,9.672853143,9.247122504,9.494126892,9.743653131,10.03420796,9.988541296,9.749161684,9.485797644,9.400170513,10.06330672,9.388512104,8.71862824,9.020843415,9.669485294,9.876743636,9.431680498,9.484466215,9.241654947,9.526947551,9.650463491,9.404621802,9.37175748,9.13130932,9.209088101,9.369272063,9.186022007,0.005340921,0.1537951,0.017262738,0.180471828,0.655158035,1,"tpm2"
"ENSAPEG00000014560","GO:0003779;GO:0007009",2.831617241,3.220499302,3.427246766,3.345791844,3.067967611,3.201358802,3.215400149,3.251912215,3.228770342,3.142901169,3.306231194,3.097408588,3.442222703,3.061621651,3.461782423,2.900052246,3.039998902,3.847800508,2.945074377,3.385352638,3.522305052,2.903572648,3.171198215,3.34787182,3.049983093,3.359836136,3.383687552,3.21142918,3.423536783,3.313501886,3.009936086,2.947724898,3.239986946,3.417994978,3.5357763,3.675080544,3.247189966,3.228510693,3.279003381,3.36837291,3.120333868,3.079522535,2.927761548,3.48348331,2.975275684,0.662122123,0.945364366,0.443618185,0.786255817,0.736789299,1,"MTSS1"
"ENSAPEG00000014632","GO:0005737;GO:0005856;GO:0003779;GO:0007155;GO:0051015;GO:0005200;GO:0007010;GO:0005925;GO:0001726",5.553562409,5.328564568,5.4672179,5.641342639,5.512909055,5.27375358,5.225717379,5.460877947,5.529175191,5.206056689,5.210526039,5.225523118,5.775190219,5.444258604,5.563199552,5.36743339,5.604554093,5.596186733,5.439509152,5.634784895,5.633487499,5.374754617,5.727715672,5.637934684,5.727453047,5.647510255,5.665996788,5.482658371,5.567369947,5.450216047,5.256476545,5.407380588,5.224911366,5.552411472,5.29926334,5.548784811,5.427807331,5.22063814,5.591187613,5.273277762,5.37523806,5.558208482,5.474627341,5.335878064,5.638345034,0.00911266,0.19903695,0.018325434,0.186231356,0.773682749,1,"tln1"
"ENSAPEG00000014694","GO:0003779;GO:0005515;GO:0048858",6.05130826,6.405767092,6.198909511,6.32567191,6.442125995,6.509625554,6.207292003,6.1755046,6.175021094,6.278020978,6.473568485,6.095068281,6.613408304,5.993835379,6.38850351,6.190435219,5.49527489,6.251599486,5.78393863,6.238022548,5.577199497,5.939412501,5.938463323,5.945711933,6.047811288,6.025377373,6.52645649,6.143421624,5.754492931,5.773116169,6.38747299,6.218739279,6.420335161,6.183664829,6.538076031,6.299932628,6.453730969,6.549842345,6.24560472,6.673329296,5.777111472,6.349143138,6.112507296,6.332544568,5.648589188,0.001041048,0.074102724,0.002028294,0.054598612,0.809984014,1,"espn"
"ENSAPEG00000014731","GO:0007165;GO:0005576;GO:0008083;GO:0005160;GO:0005615;GO:0005125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lft1"
"ENSAPEG00000014828","GO:0003779;GO:0051015",8.668020472,8.701224761,8.874277974,8.847956828,8.681243121,8.845697597,8.508612918,8.838771213,8.920058426,8.773807079,8.733523332,8.699519342,8.505905713,8.74305168,8.506509263,8.598552172,8.880230688,8.87868712,8.606729596,9.046315469,8.842161241,8.642819257,9.107591121,9.048169282,8.98201325,8.834901688,8.662972587,8.748449217,8.732103616,9.096933818,8.670482962,8.786162574,8.819939873,8.698662804,8.864857245,8.642782261,8.618943756,8.903289219,9.078355558,8.904222997,8.739871116,8.597983172,8.955331678,8.484911272,8.903222239,0.370102296,0.842003751,0.056017497,0.325791855,0.310951086,1,"scinlb"
"ENSAPEG00000014969","GO:0005737;GO:0005856;GO:0003779;GO:0030036",6.554356385,6.214616307,6.490127938,6.515008492,6.261377898,6.45723657,6.298651905,6.296313021,6.401349841,6.368768098,6.465147528,6.755423698,6.230201925,6.498901248,6.308037263,6.533171016,6.609477666,6.406393838,6.428159924,6.643193264,6.458134816,6.306205547,6.624034036,6.631334296,6.753534031,6.666288349,6.560690817,6.66628043,6.263531026,6.823319709,6.777532522,6.64653286,6.395156144,6.410055006,6.532744109,6.423263241,6.450414051,6.400928015,6.519064278,6.232693877,6.519552685,6.512635552,6.596501185,6.141872968,6.751594846,0.406803404,0.863954684,0.019445719,0.191861796,0.126212866,1,"wasf2"
"ENSAPEG00000015027","GO:0007165;GO:0008083;GO:0007399;GO:0007498;GO:0009952;GO:0042664",-2.210846045,-2.212688644,-2.216637957,-2.210168893,-2.213763004,-2.223001567,-2.212891154,-2.219560405,-2.21864815,-2.219998777,-2.220815298,-2.20942064,-2.20878415,-2.214035637,-2.212069564,-2.207164219,-2.164697462,-2.211265731,-2.209276331,-2.216488747,-2.211737634,-2.206973839,-2.214649886,-2.217801809,-2.208088085,-2.211840849,-2.167090901,-2.210500175,-2.209476098,-2.209005413,-2.21334559,-2.169058524,-2.219992005,-2.218450378,-2.218586546,-2.204593931,-2.213952398,-2.218657737,-2.216799486,-2.220134225,-2.2142512,-2.210223018,-2.21014504,-2.169214431,-2.211620449,0.920896433,NA,0.823604079,NA,0.902032508,1,"fgf17"
"ENSAPEG00000015045","GO:0007165;GO:0008083",-1.469311766,-1.47360924,-1.380518179,-1.467732451,-1.476114959,-1.494709834,-1.474081551,-1.489636174,-1.487508532,-1.490658583,-1.492207286,-1.465987309,-1.362200828,-1.374448816,-1.369863365,-1.460724684,-1.361679923,-1.470290594,-1.363348737,-1.482472179,-1.369089209,-1.46028066,-1.478183422,-1.485534619,-1.462879405,-1.471631937,-1.264960114,-1.468505097,-1.363814653,-1.465018881,-1.475141427,-1.474153181,-1.490642791,-1.384745269,-1.385062851,-1.454730028,-1.374254679,-1.487530892,-1.483196912,-1.39008711,-1.374951571,-1.365556685,-1.467676819,-1.474516802,-1.4711179,0.790615543,NA,0.470448249,NA,0.649103032,1,"fgf18a"
"ENSAPEG00000015154","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bmp15"
"ENSAPEG00000015272","GO:0007165;GO:0005576;GO:0008083;GO:0005615;GO:0005160;GO:0051781",5.870490946,5.609387898,5.756722239,5.669640563,6.034040551,5.665823855,5.640416654,6.007269626,6.047231282,5.792551081,5.626130657,5.741351769,5.827350447,6.061491639,5.52968664,5.724613669,5.855970038,5.952231316,6.371398075,5.8353278,6.449746145,5.732245302,6.405524664,6.051797174,5.950488429,6.533558306,5.595564388,5.61361959,5.910281388,6.080273435,5.816412329,5.517675845,5.741616964,6.177562209,5.926159382,5.48206227,5.578353731,5.874635135,5.966951998,5.799251208,5.944580152,5.580271544,6.015744998,5.670733941,5.872099681,0.012463794,0.230482567,0.010945192,0.139412807,0.986252896,1,"tgfb1a"
"ENSAPEG00000015295","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bmp8a"
"ENSAPEG00000015306","GO:0003779;GO:0005515",0.304263631,0.521463044,0.489674976,0.541563973,0.293063815,0.438516432,0.29643466,0.466106201,0.273925014,0.78316755,0.542219316,0.432606042,0.312024928,0.292006166,0.628858135,0.445754869,0.437644662,0.302666809,0.433453961,0.282426055,0.418879644,0.318710336,0.505703936,0.480283635,0.557982439,0.418263712,0.91651935,0.426235807,0.43227995,0.311199165,0.294679908,0.519593228,0.632654989,0.565567814,0.564219786,0.327288643,0.511316747,0.47337989,0.388362591,0.46148798,0.699403373,0.427875719,0.306918464,0.410857207,0.419578525,0.695388531,NA,0.946047961,NA,0.631745393,1,"SPTBN1"
"ENSAPEG00000015406","GO:0007165;GO:0005576;GO:0008083",-1.590241647,-1.505239339,-1.601957906,-1.588871859,-1.596142263,-1.614143829,-1.594378627,-1.607869624,-1.517294618,-1.608756391,-1.610408104,-1.587358244,-1.58607071,-1.507964125,-1.503987024,-1.582793809,-1.585618913,-1.591090615,-1.587066326,-1.512926436,-1.592045212,-1.582408694,-1.509206667,-1.604312221,-1.584662664,-1.592254001,-1.590460518,-1.589541998,-1.587470429,-1.586518297,-1.595297889,-1.594440753,-1.608742693,-1.516894552,-1.51717,-1.577594462,-1.507795743,-1.517314012,-1.424825381,-1.520300748,-1.597129817,-1.588981346,-1.588823607,-1.594756133,-1.503078524,0.357969239,NA,0.861532551,NA,0.449074355,1,"bmp8a"
"ENSAPEG00000015409","GO:0045296;GO:0016020;GO:0005737;GO:0005856;GO:0007155;GO:0051015;GO:0007266;GO:0110165",-0.12104587,-0.008825762,-0.029141778,0.226141307,0.093076933,-0.062034147,0.201382506,0.051227087,0.057807675,0.13654776,-0.05076375,0.007709096,0.010887572,-0.13029983,0.105241461,0.018902881,0.130185685,-0.122251138,-0.116576964,-0.028370284,-0.123611229,0.019837372,-0.132103577,-0.035164665,-0.113238948,-0.004505645,-0.121356199,-0.120055777,0.007431426,-0.115812335,-0.128280899,0.099126654,-0.046505652,-0.143364895,-0.039228572,-0.103682785,-0.015297314,0.057738471,0.071162173,0.135319355,-0.016832258,0.118421777,-0.119042265,0.098006352,-0.123273017,0.193382192,NA,0.043422226,NA,0.423509343,1,"ctnnal1"
"ENSAPEG00000015419","GO:0005737;GO:0005856;GO:0030041;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0042995",3.476478264,4.01300799,3.765733572,3.361181376,3.767791145,3.607037273,3.424110529,4.048133571,3.854109541,3.737998721,3.59671073,3.74792653,3.76629905,3.847311579,3.44513102,3.503415621,3.598449006,3.844060332,4.042327894,3.995845516,3.514204239,3.201128894,3.78515934,3.769381859,3.941798849,4.079952675,3.805520963,3.819181656,3.305668403,3.388813477,3.350597521,3.539960431,3.661722612,3.895660817,3.820081825,3.249112661,3.617791162,3.955879857,3.675818266,3.4888068,3.797486819,3.135188476,3.925290582,3.833857687,3.966573874,0.388297615,0.854510544,0.585775952,0.861676184,0.734944349,1,"arpc2"
"ENSAPEG00000015453","GO:0003779;GO:0005515",4.404500321,4.490337548,4.724415271,4.776606598,4.701360037,4.46162958,4.483263379,4.284998882,4.437427181,4.853780096,4.467856322,4.279138498,4.514026534,4.372823265,4.511992107,4.350764532,4.481356409,4.390437821,4.32930032,4.778373427,4.558270609,4.308276535,4.198792329,4.438391991,4.652231571,4.520003007,4.685365134,4.375399846,4.566672286,4.723821346,4.566960496,4.168753261,4.54877618,4.748706223,5.138764119,4.776557203,4.576502308,4.347511506,4.206729336,4.412422688,4.036659936,4.425406832,4.209488736,4.638934828,4.455339802,0.703347786,0.954620354,0.630698541,0.8807202,0.921942886,1,"clmnb"
